# file...... IEEE_13_feeder_transformer_power.csv
# date...... Thu Nov 01 18:34:08 2018
# user...... arnav
# host...... (null)
# target.... transformer 23
# trigger... (none)
# interval.. 60
# limit..... 38880
# timestamp,power_out,power_out_A,power_out_B,power_out_C
2005-11-01 00:00:00 PST,+8633.27-463187j,+5931.22-154044j,+1157.27-154471j,+1544.79-154671j
2005-11-01 12:25:00 PST,+4500.67+1151.13j,+4500.67+1151.13j,+0.000168782+0.000168784j,+0.000168768+0.000168726j
2005-11-01 12:26:00 PST,+4484.01+1150.94j,+4484.01+1150.94j,+0.000168782+0.000168784j,+0.000168767+0.000168726j
2005-11-01 12:27:00 PST,+4483.35+1150.78j,+4483.35+1150.78j,+0.000168782+0.000168784j,+0.000168767+0.000168726j
2005-11-01 12:28:00 PST,+4462.69+1140.89j,+4462.69+1140.89j,+0.000168782+0.000168784j,+0.000168767+0.000168726j
2005-11-01 12:29:00 PST,+4462.04+1140.73j,+4462.04+1140.73j,+0.000168782+0.000168784j,+0.000168767+0.000168726j
2005-11-01 12:30:00 PST,+4461.38+1140.56j,+4461.38+1140.56j,+0.000168782+0.000168784j,+0.000168767+0.000168726j
2005-11-01 12:31:00 PST,+4460.72+1140.4j,+4460.72+1140.4j,+0.000168782+0.000168784j,+0.000168767+0.000168726j
2005-11-01 12:32:00 PST,+4460.07+1140.23j,+4460.07+1140.23j,+0.000168782+0.000168784j,+0.000168767+0.000168726j
2005-11-01 12:33:00 PST,+4459.41+1140.06j,+4459.41+1140.06j,+0.000168782+0.000168784j,+0.000168767+0.000168726j
2005-11-01 12:34:00 PST,+4458.76+1139.9j,+4458.76+1139.9j,+0.000168782+0.000168784j,+0.000168767+0.000168726j
2005-11-01 12:35:00 PST,+4458.1+1139.73j,+4458.1+1139.73j,+0.000168782+0.000168784j,+0.000168767+0.000168726j
2005-11-01 12:36:00 PST,+4457.44+1139.57j,+4457.44+1139.57j,+0.000168782+0.000168784j,+0.000168767+0.000168726j
2005-11-01 12:37:00 PST,+4456.79+1139.4j,+4456.79+1139.4j,+0.000168782+0.000168784j,+0.000168767+0.000168726j
2005-11-01 12:38:00 PST,+4456.13+1139.24j,+4456.13+1139.24j,+0.000168782+0.000168784j,+0.000168767+0.000168726j
2005-11-01 12:39:00 PST,+4455.47+1139.07j,+4455.47+1139.07j,+0.000168782+0.000168784j,+0.000168767+0.000168726j
2005-11-01 12:40:00 PST,+4454.82+1138.91j,+4454.82+1138.91j,+0.000168782+0.000168784j,+0.000168767+0.000168726j
2005-11-01 12:41:00 PST,+4454.16+1138.74j,+4454.16+1138.74j,+0.000168782+0.000168784j,+0.000168767+0.000168726j
2005-11-01 12:42:00 PST,+4453.5+1138.57j,+4453.5+1138.57j,+0.000168782+0.000168784j,+0.000168767+0.000168726j
2005-11-01 12:43:00 PST,+4452.84+1138.41j,+4452.84+1138.41j,+0.000168782+0.000168784j,+0.000168767+0.000168726j
2005-11-01 12:44:00 PST,+4452.19+1138.24j,+4452.19+1138.24j,+0.000168782+0.000168784j,+0.000168767+0.000168726j
2005-11-01 12:45:00 PST,+4451.53+1138.08j,+4451.53+1138.08j,+0.000168782+0.000168784j,+0.000168767+0.000168726j
2005-11-01 12:46:00 PST,+4450.87+1137.91j,+4450.87+1137.91j,+0.000168782+0.000168784j,+0.000168767+0.000168726j
2005-11-01 12:47:00 PST,+4450.21+1137.75j,+4450.21+1137.74j,+0.000168782+0.000168784j,+0.000168767+0.000168726j
2005-11-01 12:48:00 PST,+4449.56+1137.58j,+4449.56+1137.58j,+0.000168782+0.000168784j,+0.000168767+0.000168726j
2005-11-01 12:49:00 PST,+4464.9+1142.7j,+4464.9+1142.7j,+0.000168782+0.000168784j,+0.000168767+0.000168726j
2005-11-01 12:50:00 PST,+4448.24+1137.25j,+4448.24+1137.25j,+0.000168782+0.000168784j,+0.000168767+0.000168726j
2005-11-01 12:51:00 PST,+4447.58+1137.08j,+4447.58+1137.08j,+0.000168782+0.000168784j,+0.000168767+0.000168726j
2005-11-01 12:52:00 PST,+4446.92+1136.92j,+4446.92+1136.92j,+0.000168782+0.000168784j,+0.000168767+0.000168726j
2005-11-01 12:53:00 PST,+4446.26+1136.75j,+4446.26+1136.75j,+0.000168782+0.000168784j,+0.000168767+0.000168726j
2005-11-01 12:54:00 PST,+4445.61+1136.58j,+4445.61+1136.58j,+0.000168782+0.000168784j,+0.000168767+0.000168726j
2005-11-01 12:55:00 PST,+4444.95+1136.42j,+4444.95+1136.42j,+0.000168782+0.000168784j,+0.000168767+0.000168726j
2005-11-01 12:56:00 PST,+4444.29+1136.25j,+4444.29+1136.25j,+0.000168782+0.000168784j,+0.000168767+0.000168726j
2005-11-01 12:57:00 PST,+4443.63+1136.09j,+4443.63+1136.08j,+0.000168782+0.000168784j,+0.000168767+0.000168726j
2005-11-01 12:58:00 PST,+4442.97+1135.92j,+4442.97+1135.92j,+0.000168782+0.000168784j,+0.000168767+0.000168726j
2005-11-01 12:59:00 PST,+4458.32+1141.04j,+4458.32+1141.04j,+0.000168782+0.000168784j,+0.000168767+0.000168726j
2005-11-01 13:00:00 PST,+4457.66+1140.87j,+4457.66+1140.87j,+0.000168782+0.000168784j,+0.000168767+0.000168726j
2005-11-01 13:01:00 PST,+4440.86+1135.39j,+4440.86+1135.39j,+0.000168782+0.000168784j,+0.000168767+0.000168726j
2005-11-01 13:02:00 PST,+4440.07+1135.19j,+4440.07+1135.19j,+0.000168782+0.000168784j,+0.000168767+0.000168726j
2005-11-01 13:03:00 PST,+4439.28+1134.99j,+4439.28+1134.99j,+0.000168782+0.000168784j,+0.000168767+0.000168726j
2005-11-01 13:04:00 PST,+4438.49+1134.79j,+4438.49+1134.79j,+0.000168782+0.000168784j,+0.000168767+0.000168726j
2005-11-01 13:05:00 PST,+4437.69+1134.59j,+4437.69+1134.59j,+0.000168782+0.000168784j,+0.000168767+0.000168726j
2005-11-01 13:06:00 PST,+4436.9+1134.39j,+4436.9+1134.39j,+0.000168782+0.000168784j,+0.000168767+0.000168726j
2005-11-01 13:07:00 PST,+4541.15+1168.88j,+4541.15+1168.88j,+0.000168783+0.000168784j,+0.000168768+0.000168726j
2005-11-01 13:08:00 PST,+4540.35+1168.68j,+4540.35+1168.68j,+0.000168783+0.000168784j,+0.000168768+0.000168726j
2005-11-01 13:09:00 PST,+4539.56+1168.48j,+4539.56+1168.48j,+0.000168783+0.000168784j,+0.000168768+0.000168726j
2005-11-01 13:10:00 PST,+4538.77+1168.28j,+4538.77+1168.28j,+0.000168783+0.000168784j,+0.000168768+0.000168726j
2005-11-01 13:11:00 PST,+4537.98+1168.08j,+4537.98+1168.08j,+0.000168783+0.000168784j,+0.000168768+0.000168726j
2005-11-01 13:12:00 PST,+4537.18+1167.88j,+4537.18+1167.88j,+0.000168783+0.000168784j,+0.000168768+0.000168726j
2005-11-01 13:13:00 PST,+4536.39+1167.68j,+4536.39+1167.68j,+0.000168783+0.000168784j,+0.000168768+0.000168726j
2005-11-01 13:14:00 PST,+4535.6+1167.48j,+4535.6+1167.48j,+0.000168783+0.000168784j,+0.000168768+0.000168726j
2005-11-01 13:15:00 PST,+4534.8+1167.28j,+4534.8+1167.28j,+0.000168783+0.000168784j,+0.000168768+0.000168726j
2005-11-01 13:16:00 PST,+4534.01+1167.08j,+4534.01+1167.08j,+0.000168783+0.000168784j,+0.000168768+0.000168726j
2005-11-01 13:17:00 PST,+4533.22+1166.88j,+4533.22+1166.88j,+0.000168783+0.000168784j,+0.000168768+0.000168726j
2005-11-01 13:18:00 PST,+4532.42+1166.68j,+4532.42+1166.68j,+0.000168783+0.000168784j,+0.000168768+0.000168726j
2005-11-01 13:19:00 PST,+4531.63+1166.48j,+4531.63+1166.48j,+0.000168783+0.000168784j,+0.000168768+0.000168726j
2005-11-01 13:20:00 PST,+4530.83+1166.28j,+4530.83+1166.28j,+0.000168783+0.000168784j,+0.000168768+0.000168726j
2005-11-01 13:21:00 PST,+4530.04+1166.08j,+4530.04+1166.08j,+0.000168783+0.000168784j,+0.000168768+0.000168726j
2005-11-01 13:22:00 PST,+4529.24+1165.88j,+4529.24+1165.88j,+0.000168783+0.000168784j,+0.000168768+0.000168726j
2005-11-01 13:23:00 PST,+4528.45+1165.68j,+4528.45+1165.68j,+0.000168783+0.000168784j,+0.000168768+0.000168726j
2005-11-01 13:24:00 PST,+4527.66+1165.47j,+4527.65+1165.47j,+0.000168783+0.000168784j,+0.000168768+0.000168726j
2005-11-01 13:25:00 PST,+4526.86+1165.27j,+4526.86+1165.27j,+0.000168783+0.000168784j,+0.000168768+0.000168726j
2005-11-01 13:26:00 PST,+4510.06+1165.05j,+4510.06+1165.05j,+0.000168782+0.000168784j,+0.000168768+0.000168726j
2005-11-01 13:27:00 PST,+4509.26+1164.85j,+4509.26+1164.85j,+0.000168782+0.000168784j,+0.000168768+0.000168726j
2005-11-01 13:28:00 PST,+4488.46+1154.93j,+4488.46+1154.92j,+0.000168782+0.000168784j,+0.000168768+0.000168726j
2005-11-01 13:29:00 PST,+4487.67+1154.73j,+4487.66+1154.72j,+0.000168782+0.000168784j,+0.000168768+0.000168726j
2005-11-01 13:30:00 PST,+4486.87+1154.52j,+4486.87+1154.52j,+0.000168782+0.000168784j,+0.000168768+0.000168726j
2005-11-01 13:31:00 PST,+4486.07+1154.32j,+4486.07+1154.32j,+0.000168782+0.000168784j,+0.000168768+0.000168726j
2005-11-01 13:32:00 PST,+4485.28+1154.12j,+4485.28+1154.12j,+0.000168782+0.000168784j,+0.000168768+0.000168726j
2005-11-01 13:33:00 PST,+4484.48+1153.92j,+4484.48+1153.92j,+0.000168782+0.000168784j,+0.000168768+0.000168726j
2005-11-01 13:34:00 PST,+4483.68+1153.72j,+4483.68+1153.72j,+0.000168782+0.000168784j,+0.000168768+0.000168726j
2005-11-01 13:35:00 PST,+4482.89+1153.52j,+4482.89+1153.52j,+0.000168782+0.000168784j,+0.000168768+0.000168726j
2005-11-01 13:36:00 PST,+4482.09+1153.32j,+4482.09+1153.32j,+0.000168782+0.000168784j,+0.000168768+0.000168726j
2005-11-01 13:37:00 PST,+4481.29+1153.12j,+4481.29+1153.12j,+0.000168782+0.000168784j,+0.000168768+0.000168726j
2005-11-01 13:38:00 PST,+4480.5+1152.92j,+4480.5+1152.92j,+0.000168782+0.000168784j,+0.000168768+0.000168726j
2005-11-01 13:39:00 PST,+4495.7+1158j,+4495.7+1158j,+0.000168782+0.000168784j,+0.000168768+0.000168726j
2005-11-01 13:40:00 PST,+4478.9+1152.51j,+4478.9+1152.51j,+0.000168782+0.000168784j,+0.000168768+0.000168726j
2005-11-01 13:41:00 PST,+4478.1+1152.31j,+4478.1+1152.31j,+0.000168782+0.000168784j,+0.000168768+0.000168726j
2005-11-01 13:42:00 PST,+4372.27+1117.43j,+4372.27+1117.43j,+0.000168782+0.000168783j,+0.000168767+0.000168727j
2005-11-01 13:43:00 PST,+4371.47+1117.23j,+4371.47+1117.23j,+0.000168782+0.000168783j,+0.000168767+0.000168727j
2005-11-01 13:44:00 PST,+4370.67+1117.02j,+4370.67+1117.02j,+0.000168782+0.000168783j,+0.000168767+0.000168727j
2005-11-01 13:45:00 PST,+4369.88+1116.82j,+4369.88+1116.82j,+0.000168782+0.000168783j,+0.000168767+0.000168727j
2005-11-01 13:46:00 PST,+4369.08+1116.62j,+4369.08+1116.62j,+0.000168782+0.000168783j,+0.000168767+0.000168727j
2005-11-01 13:47:00 PST,+4368.28+1116.42j,+4368.28+1116.42j,+0.000168782+0.000168783j,+0.000168767+0.000168727j
2005-11-01 13:48:00 PST,+4367.48+1116.22j,+4367.48+1116.22j,+0.000168782+0.000168783j,+0.000168767+0.000168727j
2005-11-01 13:49:00 PST,+4366.68+1116.02j,+4366.68+1116.02j,+0.000168782+0.000168783j,+0.000168767+0.000168727j
2005-11-01 13:50:00 PST,+4365.88+1115.82j,+4365.88+1115.82j,+0.000168782+0.000168783j,+0.000168767+0.000168727j
2005-11-01 13:51:00 PST,+4365.08+1115.61j,+4365.08+1115.61j,+0.000168782+0.000168783j,+0.000168767+0.000168727j
2005-11-01 13:52:00 PST,+4364.28+1115.41j,+4364.28+1115.41j,+0.000168782+0.000168783j,+0.000168767+0.000168727j
2005-11-01 13:53:00 PST,+4363.48+1115.21j,+4363.48+1115.21j,+0.000168782+0.000168783j,+0.000168767+0.000168727j
2005-11-01 13:54:00 PST,+4362.68+1115.01j,+4362.68+1115.01j,+0.000168782+0.000168783j,+0.000168767+0.000168727j
2005-11-01 13:55:00 PST,+4361.88+1114.81j,+4361.88+1114.81j,+0.000168782+0.000168783j,+0.000168767+0.000168727j
2005-11-01 13:56:00 PST,+4361.08+1114.61j,+4361.08+1114.61j,+0.000168782+0.000168783j,+0.000168767+0.000168727j
2005-11-01 13:57:00 PST,+4360.28+1114.4j,+4360.28+1114.4j,+0.000168782+0.000168783j,+0.000168767+0.000168727j
2005-11-01 13:58:00 PST,+4375.49+1119.49j,+4375.49+1119.49j,+0.000168782+0.000168783j,+0.000168767+0.000168727j
2005-11-01 13:59:00 PST,+4358.68+1114j,+4358.68+1114j,+0.000168782+0.000168783j,+0.000168767+0.000168727j
2005-11-01 14:00:00 PST,+4373.89+1119.08j,+4373.89+1119.08j,+0.000168782+0.000168783j,+0.000168767+0.000168727j
2005-11-01 14:01:00 PST,+4357.22+1113.63j,+4357.21+1113.63j,+0.000168782+0.000168783j,+0.000168767+0.000168727j
2005-11-01 14:02:00 PST,+4356.55+1113.46j,+4356.55+1113.46j,+0.000168782+0.000168783j,+0.000168767+0.000168727j
2005-11-01 14:03:00 PST,+4355.88+1113.29j,+4355.88+1113.29j,+0.000168782+0.000168783j,+0.000168767+0.000168727j
2005-11-01 14:04:00 PST,+4355.21+1113.13j,+4355.21+1113.13j,+0.000168782+0.000168783j,+0.000168767+0.000168727j
2005-11-01 14:05:00 PST,+4354.54+1112.96j,+4354.54+1112.96j,+0.000168782+0.000168783j,+0.000168767+0.000168727j
2005-11-01 14:06:00 PST,+4353.88+1112.79j,+4353.88+1112.79j,+0.000168782+0.000168783j,+0.000168767+0.000168727j
2005-11-01 14:07:00 PST,+4353.21+1112.62j,+4353.21+1112.62j,+0.000168782+0.000168783j,+0.000168767+0.000168727j
2005-11-01 14:08:00 PST,+4352.54+1112.45j,+4352.54+1112.45j,+0.000168782+0.000168783j,+0.000168767+0.000168727j
2005-11-01 14:09:00 PST,+4351.87+1112.28j,+4351.87+1112.28j,+0.000168782+0.000168783j,+0.000168767+0.000168727j
2005-11-01 14:10:00 PST,+4351.2+1112.11j,+4351.2+1112.11j,+0.000168782+0.000168783j,+0.000168767+0.000168727j
2005-11-01 14:11:00 PST,+4350.54+1111.95j,+4350.53+1111.95j,+0.000168782+0.000168783j,+0.000168767+0.000168727j
2005-11-01 14:12:00 PST,+4349.87+1111.78j,+4349.87+1111.78j,+0.000168782+0.000168783j,+0.000168767+0.000168727j
2005-11-01 14:13:00 PST,+4349.2+1111.61j,+4349.2+1111.61j,+0.000168782+0.000168783j,+0.000168767+0.000168727j
2005-11-01 14:14:00 PST,+4348.53+1111.44j,+4348.53+1111.44j,+0.000168782+0.000168783j,+0.000168767+0.000168727j
2005-11-01 14:15:00 PST,+4347.86+1111.27j,+4347.86+1111.27j,+0.000168782+0.000168783j,+0.000168767+0.000168727j
2005-11-01 14:16:00 PST,+4347.19+1111.1j,+4347.19+1111.1j,+0.000168782+0.000168783j,+0.000168767+0.000168727j
2005-11-01 14:17:00 PST,+4346.52+1110.93j,+4346.52+1110.93j,+0.000168782+0.000168783j,+0.000168767+0.000168727j
2005-11-01 14:18:00 PST,+4345.85+1110.77j,+4345.85+1110.77j,+0.000168782+0.000168783j,+0.000168767+0.000168727j
2005-11-01 14:19:00 PST,+4345.18+1110.6j,+4345.18+1110.6j,+0.000168782+0.000168783j,+0.000168767+0.000168727j
2005-11-01 14:20:00 PST,+4344.51+1110.43j,+4344.51+1110.43j,+0.000168782+0.000168783j,+0.000168767+0.000168727j
2005-11-01 14:21:00 PST,+4343.84+1110.26j,+4343.84+1110.26j,+0.000168782+0.000168783j,+0.000168767+0.000168727j
2005-11-01 14:22:00 PST,+4343.17+1110.09j,+4343.17+1110.09j,+0.000168782+0.000168783j,+0.000168767+0.000168727j
2005-11-01 14:23:00 PST,+4342.5+1109.92j,+4342.5+1109.92j,+0.000168782+0.000168783j,+0.000168767+0.000168727j
2005-11-01 14:24:00 PST,+4341.83+1109.75j,+4341.83+1109.75j,+0.000168782+0.000168783j,+0.000168767+0.000168727j
2005-11-01 14:25:00 PST,+4341.16+1109.58j,+4341.16+1109.58j,+0.000168782+0.000168783j,+0.000168767+0.000168727j
2005-11-01 14:26:00 PST,+4340.49+1109.41j,+4340.49+1109.41j,+0.000168782+0.000168783j,+0.000168767+0.000168727j
2005-11-01 14:27:00 PST,+4444.86+1143.93j,+4444.86+1143.93j,+0.000168782+0.000168784j,+0.000168767+0.000168726j
2005-11-01 14:28:00 PST,+4444.19+1143.76j,+4444.19+1143.76j,+0.000168782+0.000168784j,+0.000168767+0.000168726j
2005-11-01 14:29:00 PST,+4443.52+1143.59j,+4443.52+1143.59j,+0.000168782+0.000168784j,+0.000168767+0.000168726j
2005-11-01 14:30:00 PST,+4442.85+1143.42j,+4442.85+1143.42j,+0.000168782+0.000168784j,+0.000168767+0.000168726j
2005-11-01 14:31:00 PST,+4442.18+1143.25j,+4442.18+1143.25j,+0.000168782+0.000168784j,+0.000168767+0.000168726j
2005-11-01 14:32:00 PST,+4441.51+1143.08j,+4441.51+1143.08j,+0.000168782+0.000168784j,+0.000168767+0.000168726j
2005-11-01 14:33:00 PST,+4440.83+1142.92j,+4440.83+1142.91j,+0.000168782+0.000168784j,+0.000168767+0.000168726j
2005-11-01 14:34:00 PST,+4440.16+1142.75j,+4440.16+1142.75j,+0.000168782+0.000168784j,+0.000168767+0.000168726j
2005-11-01 14:35:00 PST,+4439.49+1142.58j,+4439.49+1142.58j,+0.000168782+0.000168784j,+0.000168767+0.000168726j
2005-11-01 14:36:00 PST,+4438.82+1142.41j,+4438.82+1142.41j,+0.000168782+0.000168784j,+0.000168767+0.000168726j
2005-11-01 14:37:00 PST,+4438.15+1142.24j,+4438.15+1142.24j,+0.000168782+0.000168784j,+0.000168767+0.000168726j
2005-11-01 14:38:00 PST,+4437.48+1142.07j,+4437.48+1142.07j,+0.000168782+0.000168784j,+0.000168767+0.000168726j
2005-11-01 14:39:00 PST,+4436.81+1141.9j,+4436.81+1141.9j,+0.000168782+0.000168784j,+0.000168767+0.000168726j
2005-11-01 14:40:00 PST,+4436.13+1141.73j,+4436.13+1141.73j,+0.000168782+0.000168784j,+0.000168767+0.000168726j
2005-11-01 14:41:00 PST,+4435.46+1141.56j,+4435.46+1141.56j,+0.000168782+0.000168784j,+0.000168767+0.000168726j
2005-11-01 14:42:00 PST,+4434.79+1141.39j,+4434.79+1141.39j,+0.000168782+0.000168784j,+0.000168767+0.000168726j
2005-11-01 14:43:00 PST,+4434.12+1141.22j,+4434.12+1141.22j,+0.000168782+0.000168784j,+0.000168767+0.000168726j
2005-11-01 14:44:00 PST,+4433.45+1141.05j,+4433.45+1141.05j,+0.000168782+0.000168784j,+0.000168767+0.000168726j
2005-11-01 14:45:00 PST,+4432.77+1140.88j,+4432.77+1140.88j,+0.000168782+0.000168784j,+0.000168767+0.000168726j
2005-11-01 14:46:00 PST,+4432.1+1140.71j,+4432.1+1140.71j,+0.000168782+0.000168784j,+0.000168767+0.000168726j
2005-11-01 14:47:00 PST,+4431.43+1140.54j,+4431.43+1140.54j,+0.000168782+0.000168784j,+0.000168767+0.000168726j
2005-11-01 14:48:00 PST,+4430.76+1140.37j,+4430.76+1140.37j,+0.000168782+0.000168784j,+0.000168767+0.000168726j
2005-11-01 14:49:00 PST,+4430.08+1140.2j,+4430.08+1140.2j,+0.000168782+0.000168784j,+0.000168767+0.000168726j
2005-11-01 14:50:00 PST,+4429.41+1140.03j,+4429.41+1140.03j,+0.000168782+0.000168784j,+0.000168767+0.000168726j
2005-11-01 14:51:00 PST,+4428.74+1139.86j,+4428.74+1139.86j,+0.000168782+0.000168784j,+0.000168767+0.000168726j
2005-11-01 14:52:00 PST,+4444.07+1144.98j,+4444.07+1144.98j,+0.000168782+0.000168784j,+0.000168767+0.000168726j
2005-11-01 14:53:00 PST,+4427.39+1139.52j,+4427.39+1139.52j,+0.000168782+0.000168784j,+0.000168767+0.000168726j
2005-11-01 14:54:00 PST,+4426.72+1139.36j,+4426.72+1139.36j,+0.000168782+0.000168784j,+0.000168767+0.000168726j
2005-11-01 14:55:00 PST,+4426.04+1139.19j,+4426.04+1139.19j,+0.000168782+0.000168784j,+0.000168767+0.000168726j
2005-11-01 14:56:00 PST,+4425.37+1139.02j,+4425.37+1139.02j,+0.000168782+0.000168784j,+0.000168767+0.000168726j
2005-11-01 14:57:00 PST,+4424.7+1138.85j,+4424.7+1138.85j,+0.000168782+0.000168784j,+0.000168767+0.000168726j
2005-11-01 14:58:00 PST,+4440.03+1143.96j,+4440.03+1143.96j,+0.000168782+0.000168784j,+0.000168767+0.000168726j
2005-11-01 14:59:00 PST,+4423.35+1138.51j,+4423.35+1138.51j,+0.000168782+0.000168784j,+0.000168767+0.000168726j
2005-11-01 15:00:00 PST,+4438.68+1143.62j,+4438.68+1143.62j,+0.000168782+0.000168784j,+0.000168767+0.000168726j
2005-11-01 15:01:00 PST,+4422.14+1138.2j,+4422.14+1138.2j,+0.000168782+0.000168784j,+0.000168767+0.000168726j
2005-11-01 15:02:00 PST,+4421.6+1138.06j,+4421.6+1138.06j,+0.000168782+0.000168784j,+0.000168767+0.000168726j
2005-11-01 15:03:00 PST,+4441.3+1137.96j,+4441.3+1137.96j,+0.000168782+0.000168784j,+0.000168767+0.000168726j
2005-11-01 15:04:00 PST,+4440.76+1137.82j,+4440.76+1137.82j,+0.000168782+0.000168784j,+0.000168767+0.000168726j
2005-11-01 15:05:00 PST,+4820.12+1269.82j,+4820.12+1269.82j,+0.000168784+0.000168786j,+0.000168769+0.000168724j
2005-11-01 15:06:00 PST,+4819.58+1269.69j,+4819.58+1269.69j,+0.000168784+0.000168786j,+0.000168769+0.000168724j
2005-11-01 15:07:00 PST,+16551.2+1313.69j,+16551.2+1313.69j,+0.000168865+0.000168837j,+0.000168777+0.000168642j
2005-11-01 15:08:00 PST,+16550.6+1313.55j,+16550.6+1313.55j,+0.000168865+0.000168837j,+0.000168777+0.000168642j
2005-11-01 15:09:00 PST,+16550.1+1313.41j,+16550.1+1313.41j,+0.000168865+0.000168837j,+0.000168777+0.000168642j
2005-11-01 15:10:00 PST,+16549.6+1313.28j,+16549.6+1313.28j,+0.000168865+0.000168837j,+0.000168777+0.000168642j
2005-11-01 15:11:00 PST,+16549+1313.14j,+16549+1313.14j,+0.000168865+0.000168837j,+0.000168777+0.000168642j
2005-11-01 15:12:00 PST,+16548.5+1313j,+16548.5+1313j,+0.000168865+0.000168837j,+0.000168777+0.000168642j
2005-11-01 15:13:00 PST,+16547.9+1312.86j,+16547.9+1312.86j,+0.000168865+0.000168837j,+0.000168777+0.000168642j
2005-11-01 15:14:00 PST,+16547.4+1312.72j,+16547.4+1312.72j,+0.000168865+0.000168837j,+0.000168777+0.000168642j
2005-11-01 15:15:00 PST,+16546.9+1312.58j,+16546.9+1312.58j,+0.000168865+0.000168837j,+0.000168777+0.000168642j
2005-11-01 15:16:00 PST,+16546.3+1312.44j,+16546.3+1312.44j,+0.000168865+0.000168837j,+0.000168777+0.000168642j
2005-11-01 15:17:00 PST,+16925.4+1439.5j,+16925.4+1439.5j,+0.000168867+0.00016884j,+0.000168778+0.00016864j
2005-11-01 15:18:00 PST,+16924.9+1439.36j,+16924.9+1439.36j,+0.000168867+0.00016884j,+0.000168778+0.00016864j
2005-11-01 15:19:00 PST,+16924.3+1439.22j,+16924.3+1439.22j,+0.000168867+0.00016884j,+0.000168778+0.00016864j
2005-11-01 15:20:00 PST,+16923.8+1439.08j,+16923.8+1439.08j,+0.000168867+0.00016884j,+0.000168778+0.00016864j
2005-11-01 15:21:00 PST,+16923.3+1438.95j,+16923.3+1438.95j,+0.000168867+0.00016884j,+0.000168778+0.00016864j
2005-11-01 15:22:00 PST,+16922.7+1438.81j,+16922.7+1438.81j,+0.000168867+0.00016884j,+0.000168778+0.00016864j
2005-11-01 15:23:00 PST,+16922.2+1438.67j,+16922.2+1438.67j,+0.000168867+0.00016884j,+0.000168778+0.00016864j
2005-11-01 15:24:00 PST,+16921.6+1438.53j,+16921.6+1438.53j,+0.000168867+0.00016884j,+0.000168778+0.00016864j
2005-11-01 15:25:00 PST,+16921.1+1438.39j,+16921.1+1438.39j,+0.000168867+0.00016884j,+0.000168778+0.00016864j
2005-11-01 15:26:00 PST,+4820.78+1260.4j,+4820.78+1260.4j,+0.000168784+0.000168786j,+0.000168768+0.000168724j
2005-11-01 15:27:00 PST,+4820.24+1260.27j,+4820.24+1260.27j,+0.000168784+0.000168786j,+0.000168768+0.000168724j
2005-11-01 15:28:00 PST,+4859.71+1279.58j,+4859.71+1279.58j,+0.000168784+0.000168786j,+0.000168769+0.000168723j
2005-11-01 15:29:00 PST,+4859.17+1279.44j,+4859.17+1279.44j,+0.000168784+0.000168786j,+0.000168769+0.000168723j
2005-11-01 15:30:00 PST,+4858.63+1279.31j,+4858.63+1279.31j,+0.000168784+0.000168786j,+0.000168769+0.000168723j
2005-11-01 15:31:00 PST,+4858.09+1279.17j,+4858.09+1279.17j,+0.000168784+0.000168786j,+0.000168769+0.000168723j
2005-11-01 15:32:00 PST,+7893.09+1285.83j,+7893.09+1285.82j,+0.000168805+0.0001688j,+0.000168771+0.000168702j
2005-11-01 15:33:00 PST,+7892.55+1285.69j,+7892.55+1285.69j,+0.000168805+0.0001688j,+0.000168771+0.000168702j
2005-11-01 15:34:00 PST,+7892.01+1285.55j,+7892.01+1285.55j,+0.000168805+0.0001688j,+0.000168771+0.000168702j
2005-11-01 15:35:00 PST,+4456.83+416.916j,+4456.83+416.916j,+0.000168785+0.000168779j,+0.000168762+0.000168726j
2005-11-01 15:36:00 PST,+1420.14+413.761j,+1420.14+413.76j,+0.000168764+0.000168766j,+0.00016876+0.000168747j
2005-11-01 15:37:00 PST,+1740.39+507.345j,+1740.39+507.345j,+0.000168766+0.000168768j,+0.000168761+0.000168745j
2005-11-01 15:38:00 PST,+1756.39+512.615j,+1756.39+512.615j,+0.000168766+0.000168768j,+0.000168761+0.000168745j
2005-11-01 15:39:00 PST,+1740.39+507.345j,+1740.39+507.345j,+0.000168766+0.000168768j,+0.000168761+0.000168745j
2005-11-01 15:40:00 PST,+1740.39+507.345j,+1740.39+507.345j,+0.000168766+0.000168768j,+0.000168761+0.000168745j
2005-11-01 15:41:00 PST,+1740.39+507.345j,+1740.39+507.345j,+0.000168766+0.000168768j,+0.000168761+0.000168745j
2005-11-01 15:42:00 PST,+1740.39+507.345j,+1740.39+507.345j,+0.000168766+0.000168768j,+0.000168761+0.000168745j
2005-11-01 15:43:00 PST,+1740.39+507.345j,+1740.39+507.345j,+0.000168766+0.000168768j,+0.000168761+0.000168745j
2005-11-01 15:44:00 PST,+1740.39+507.345j,+1740.39+507.345j,+0.000168766+0.000168768j,+0.000168761+0.000168745j
2005-11-01 15:45:00 PST,+1740.39+507.345j,+1740.39+507.345j,+0.000168766+0.000168768j,+0.000168761+0.000168745j
2005-11-01 15:46:00 PST,+1740.39+507.345j,+1740.39+507.345j,+0.000168766+0.000168768j,+0.000168761+0.000168745j
2005-11-01 15:47:00 PST,+1740.39+507.345j,+1740.39+507.345j,+0.000168766+0.000168768j,+0.000168761+0.000168745j
