# file...... IEEE_13_feeder_transformer_power.csv
# date...... Thu Nov 15 15:18:02 2018
# user...... arnav
# host...... (null)
# target.... transformer 23
# trigger... (none)
# interval.. 60
# limit..... 38880
# timestamp,power_out,power_out_A,power_out_B,power_out_C
2005-11-01 00:00:00 PST,+8633.27-463187j,+5931.22-154044j,+1157.27-154471j,+1544.79-154671j
2005-11-01 16:35:00 PST,+6687.86+1208.54j,+6687.86+1208.54j,+0.000168797+0.000168794j,+0.000168769+0.000168711j
2005-11-01 16:36:00 PST,+6687.45+1208.44j,+6687.45+1208.44j,+0.000168797+0.000168794j,+0.000168769+0.000168711j
2005-11-01 16:37:00 PST,+6687.04+1208.34j,+6687.04+1208.34j,+0.000168797+0.000168794j,+0.000168769+0.000168711j
2005-11-01 16:38:00 PST,+3280.73+348.518j,+3280.73+348.518j,+0.000168778+0.000168773j,+0.000168761+0.000168734j
2005-11-01 16:39:00 PST,+3280.73+348.518j,+3280.73+348.518j,+0.000168778+0.000168773j,+0.000168761+0.000168734j
2005-11-01 16:40:00 PST,+3600.88+442.302j,+3600.88+442.301j,+0.000168779+0.000168775j,+0.000168762+0.000168732j
2005-11-01 16:41:00 PST,+3600.88+442.302j,+3600.88+442.301j,+0.000168779+0.000168775j,+0.000168762+0.000168732j
2005-11-01 16:42:00 PST,+3600.88+442.302j,+3600.88+442.301j,+0.000168779+0.000168775j,+0.000168762+0.000168732j
2005-11-01 16:43:00 PST,+3280.73+348.518j,+3280.73+348.518j,+0.000168778+0.000168773j,+0.000168761+0.000168734j
2005-11-01 16:44:00 PST,+3280.73+348.518j,+3280.73+348.518j,+0.000168778+0.000168773j,+0.000168761+0.000168734j
2005-11-01 16:45:00 PST,+6683.77+1207.51j,+6683.77+1207.51j,+0.000168797+0.000168794j,+0.000168769+0.000168711j
2005-11-01 16:46:00 PST,+6683.36+1207.41j,+6683.36+1207.41j,+0.000168797+0.000168794j,+0.000168769+0.000168711j
2005-11-01 16:47:00 PST,+6682.95+1207.3j,+6682.95+1207.3j,+0.000168797+0.000168794j,+0.000168769+0.000168711j
2005-11-01 16:48:00 PST,+3280.73+348.518j,+3280.73+348.517j,+0.000168778+0.000168773j,+0.000168761+0.000168734j
2005-11-01 16:49:00 PST,+3280.73+348.518j,+3280.73+348.518j,+0.000168778+0.000168773j,+0.000168761+0.000168734j
2005-11-01 16:50:00 PST,+3600.88+442.301j,+3600.88+442.301j,+0.000168779+0.000168775j,+0.000168762+0.000168732j
2005-11-01 16:51:00 PST,+3600.88+442.302j,+3600.88+442.301j,+0.000168779+0.000168775j,+0.000168762+0.000168732j
2005-11-01 16:52:00 PST,+3600.88+442.301j,+3600.88+442.301j,+0.000168779+0.000168775j,+0.000168762+0.000168732j
2005-11-01 16:53:00 PST,+3280.73+348.518j,+3280.73+348.518j,+0.000168778+0.000168773j,+0.000168761+0.000168734j
2005-11-01 16:54:00 PST,+3600.88+442.302j,+3600.88+442.301j,+0.000168779+0.000168775j,+0.000168762+0.000168732j
2005-11-01 16:55:00 PST,+3616.88+447.582j,+3616.88+447.581j,+0.000168779+0.000168775j,+0.000168762+0.000168732j
2005-11-01 16:56:00 PST,+3600.88+442.302j,+3600.88+442.301j,+0.000168779+0.000168775j,+0.000168762+0.000168732j
2005-11-01 16:57:00 PST,+3280.73+348.518j,+3280.73+348.518j,+0.000168778+0.000168773j,+0.000168761+0.000168734j
2005-11-01 16:58:00 PST,+3616.88+447.582j,+3616.88+447.581j,+0.000168779+0.000168775j,+0.000168762+0.000168732j
2005-11-01 16:59:00 PST,+3616.88+447.582j,+3616.88+447.581j,+0.000168779+0.000168775j,+0.000168762+0.000168732j
2005-11-01 17:00:00 PST,+3600.88+442.302j,+3600.88+442.301j,+0.000168779+0.000168775j,+0.000168762+0.000168732j
2005-11-01 17:01:00 PST,+3280.73+348.518j,+3280.73+348.518j,+0.000168778+0.000168773j,+0.000168761+0.000168734j
2005-11-01 17:02:00 PST,+3600.88+442.302j,+3600.88+442.301j,+0.000168779+0.000168775j,+0.000168762+0.000168732j
2005-11-01 17:03:00 PST,+3600.88+442.302j,+3600.88+442.301j,+0.000168779+0.000168775j,+0.000168762+0.000168732j
2005-11-01 17:04:00 PST,+3621.12+442.327j,+3621.12+442.327j,+0.000168779+0.000168775j,+0.000168762+0.000168732j
2005-11-01 17:05:00 PST,+15414.5+520.127j,+15414.5+520.127j,+0.00016886+0.000168827j,+0.00016877+0.000168649j
2005-11-01 17:06:00 PST,+15414.5+520.127j,+15414.5+520.126j,+0.00016886+0.000168827j,+0.00016877+0.000168649j
2005-11-01 17:07:00 PST,+18803.2+1390.96j,+18803.2+1390.96j,+0.00016888+0.000168848j,+0.000168779+0.000168626j
2005-11-01 17:08:00 PST,+18802.7+1390.82j,+18802.7+1390.82j,+0.00016888+0.000168848j,+0.000168779+0.000168626j
2005-11-01 17:09:00 PST,+18802.2+1390.68j,+18802.2+1390.68j,+0.00016888+0.000168848j,+0.000168779+0.000168626j
2005-11-01 17:10:00 PST,+15414.5+520.127j,+15414.5+520.126j,+0.00016886+0.000168827j,+0.00016877+0.000168649j
2005-11-01 17:11:00 PST,+15414.5+520.127j,+15414.5+520.126j,+0.00016886+0.000168827j,+0.00016877+0.000168649j
2005-11-01 17:12:00 PST,+15734+615.213j,+15734+615.212j,+0.000168862+0.000168829j,+0.000168771+0.000168647j
2005-11-01 17:13:00 PST,+15734+615.211j,+15734+615.211j,+0.000168862+0.000168829j,+0.000168771+0.000168647j
2005-11-01 17:14:00 PST,+15734+615.211j,+15734+615.211j,+0.000168862+0.000168829j,+0.000168771+0.000168647j
2005-11-01 17:15:00 PST,+15414.5+520.125j,+15414.5+520.125j,+0.00016886+0.000168827j,+0.00016877+0.000168649j
2005-11-01 17:16:00 PST,+15414.5+520.127j,+15414.5+520.126j,+0.00016886+0.000168827j,+0.00016877+0.000168649j
2005-11-01 17:17:00 PST,+18797.8+1389.55j,+18797.8+1389.55j,+0.00016888+0.000168848j,+0.000168779+0.000168626j
2005-11-01 17:18:00 PST,+18797.2+1389.41j,+18797.2+1389.41j,+0.00016888+0.000168848j,+0.000168779+0.000168626j
2005-11-01 17:19:00 PST,+18691.8+1354.05j,+18691.8+1354.05j,+0.000168879+0.000168847j,+0.000168778+0.000168627j
2005-11-01 17:20:00 PST,+15309.7+485.039j,+15309.7+485.039j,+0.00016886+0.000168826j,+0.00016877+0.00016865j
2005-11-01 17:21:00 PST,+15309.7+485.039j,+15309.7+485.039j,+0.00016886+0.000168826j,+0.00016877+0.00016865j
2005-11-01 17:22:00 PST,+15629.2+580.113j,+15629.2+580.113j,+0.000168861+0.000168828j,+0.000168771+0.000168648j
2005-11-01 17:23:00 PST,+15629.2+580.112j,+15629.2+580.111j,+0.000168861+0.000168828j,+0.000168771+0.000168648j
2005-11-01 17:24:00 PST,+15629.2+580.112j,+15629.2+580.111j,+0.000168861+0.000168828j,+0.000168771+0.000168648j
2005-11-01 17:25:00 PST,+15309.7+485.037j,+15309.7+485.037j,+0.00016886+0.000168826j,+0.00016877+0.00016865j
2005-11-01 17:26:00 PST,+3343.76+314.076j,+3343.76+314.075j,+0.000168778+0.000168773j,+0.000168761+0.000168733j
2005-11-01 17:27:00 PST,+6725.89+1167.84j,+6725.89+1167.84j,+0.000168798+0.000168794j,+0.000168769+0.00016871j
2005-11-01 17:28:00 PST,+6935.35+1269.95j,+6935.35+1269.95j,+0.000168799+0.000168795j,+0.00016877+0.000168709j
2005-11-01 17:29:00 PST,+6934.8+1269.81j,+6934.8+1269.81j,+0.000168799+0.000168795j,+0.00016877+0.000168709j
2005-11-01 17:30:00 PST,+6855.23+422.559j,+6855.23+422.559j,+0.000168802+0.000168789j,+0.000168764+0.000168709j
2005-11-01 17:31:00 PST,+6855.23+422.559j,+6855.23+422.558j,+0.000168802+0.000168789j,+0.000168764+0.000168709j
2005-11-01 17:32:00 PST,+7175.41+516.727j,+7175.41+516.726j,+0.000168804+0.000168791j,+0.000168765+0.000168707j
2005-11-01 17:33:00 PST,+7175.41+516.727j,+7175.41+516.726j,+0.000168804+0.000168791j,+0.000168765+0.000168707j
2005-11-01 17:34:00 PST,+7175.41+516.727j,+7175.41+516.726j,+0.000168804+0.000168791j,+0.000168765+0.000168707j
2005-11-01 17:35:00 PST,+4830.66+418.375j,+4830.66+418.374j,+0.000168788+0.00016878j,+0.000168763+0.000168723j
2005-11-01 17:36:00 PST,+4830.66+418.375j,+4830.66+418.375j,+0.000168788+0.00016878j,+0.000168763+0.000168723j
2005-11-01 17:37:00 PST,+8209.01+1272.53j,+8209.01+1272.53j,+0.000168807+0.000168801j,+0.000168771+0.0001687j
2005-11-01 17:38:00 PST,+8208.46+1272.39j,+8208.46+1272.39j,+0.000168807+0.000168801j,+0.000168771+0.0001687j
2005-11-01 17:39:00 PST,+8207.91+1272.25j,+8207.91+1272.25j,+0.000168807+0.000168801j,+0.000168771+0.0001687j
2005-11-01 17:40:00 PST,+4830.66+418.375j,+4830.66+418.375j,+0.000168788+0.00016878j,+0.000168763+0.000168723j
2005-11-01 17:41:00 PST,+4830.66+418.375j,+4830.66+418.375j,+0.000168788+0.00016878j,+0.000168763+0.000168723j
2005-11-01 17:42:00 PST,+5150.96+512.326j,+5150.96+512.325j,+0.00016879+0.000168782j,+0.000168763+0.000168721j
2005-11-01 17:43:00 PST,+5150.96+512.326j,+5150.96+512.325j,+0.00016879+0.000168782j,+0.000168763+0.000168721j
2005-11-01 17:44:00 PST,+5150.96+512.326j,+5150.96+512.325j,+0.00016879+0.000168782j,+0.000168763+0.000168721j
2005-11-01 17:45:00 PST,+4830.66+418.375j,+4830.66+418.375j,+0.000168788+0.00016878j,+0.000168763+0.000168723j
2005-11-01 17:46:00 PST,+4830.66+418.375j,+4830.66+418.375j,+0.000168788+0.00016878j,+0.000168763+0.000168723j
2005-11-01 17:47:00 PST,+8203.51+1271.13j,+8203.51+1271.13j,+0.000168807+0.000168801j,+0.000168771+0.0001687j
2005-11-01 17:48:00 PST,+8202.96+1270.99j,+8202.96+1270.99j,+0.000168807+0.000168801j,+0.000168771+0.0001687j
2005-11-01 17:49:00 PST,+8202.41+1270.85j,+8202.41+1270.85j,+0.000168807+0.000168801j,+0.000168771+0.0001687j
2005-11-01 17:50:00 PST,+4830.66+418.375j,+4830.66+418.375j,+0.000168788+0.00016878j,+0.000168763+0.000168723j
2005-11-01 17:51:00 PST,+4830.66+418.375j,+4830.66+418.375j,+0.000168788+0.00016878j,+0.000168763+0.000168723j
2005-11-01 17:52:00 PST,+5166.96+517.615j,+5166.96+517.614j,+0.00016879+0.000168782j,+0.000168764+0.000168721j
2005-11-01 17:53:00 PST,+5150.96+512.326j,+5150.96+512.325j,+0.00016879+0.000168782j,+0.000168763+0.000168721j
2005-11-01 17:54:00 PST,+5150.96+512.326j,+5150.96+512.325j,+0.00016879+0.000168782j,+0.000168763+0.000168721j
2005-11-01 17:55:00 PST,+4830.66+418.375j,+4830.66+418.375j,+0.000168788+0.00016878j,+0.000168763+0.000168723j
2005-11-01 17:56:00 PST,+4846.67+423.662j,+4846.67+423.662j,+0.000168788+0.00016878j,+0.000168763+0.000168723j
2005-11-01 17:57:00 PST,+8198+1269.74j,+8198+1269.74j,+0.000168807+0.000168801j,+0.000168771+0.0001687j
2005-11-01 17:58:00 PST,+8197.45+1269.6j,+8197.45+1269.6j,+0.000168807+0.000168801j,+0.000168771+0.0001687j
2005-11-01 17:59:00 PST,+8196.9+1269.46j,+8196.9+1269.46j,+0.000168807+0.000168801j,+0.000168771+0.0001687j
2005-11-01 18:00:00 PST,+4846.67+423.662j,+4846.67+423.662j,+0.000168788+0.00016878j,+0.000168763+0.000168723j
2005-11-01 18:01:00 PST,+4830.66+418.375j,+4830.66+418.375j,+0.000168788+0.00016878j,+0.000168763+0.000168723j
2005-11-01 18:02:00 PST,+5150.96+512.326j,+5150.96+512.325j,+0.00016879+0.000168782j,+0.000168763+0.000168721j
2005-11-01 18:03:00 PST,+5150.96+512.326j,+5150.96+512.325j,+0.00016879+0.000168782j,+0.000168763+0.000168721j
2005-11-01 18:04:00 PST,+5256.01+547.036j,+5256.01+547.036j,+0.00016879+0.000168783j,+0.000168764+0.00016872j
2005-11-01 18:05:00 PST,+4935.72+453.074j,+4935.72+453.073j,+0.000168788+0.000168781j,+0.000168763+0.000168722j
2005-11-01 18:06:00 PST,+4935.72+453.073j,+4935.72+453.073j,+0.000168788+0.000168781j,+0.000168763+0.000168722j
2005-11-01 18:07:00 PST,+20433.2+1497.13j,+20433.2+1497.13j,+0.00016889+0.000168855j,+0.000168781+0.000168615j
2005-11-01 18:08:00 PST,+20433.2+1497.13j,+20433.2+1497.13j,+0.00016889+0.000168855j,+0.000168781+0.000168615j
2005-11-01 18:09:00 PST,+20433.2+1497.13j,+20433.2+1497.13j,+0.00016889+0.000168855j,+0.000168781+0.000168615j
2005-11-01 18:10:00 PST,+17071.8+631.806j,+17071.8+631.806j,+0.000168871+0.000168835j,+0.000168772+0.000168638j
2005-11-01 18:11:00 PST,+17071.8+631.806j,+17071.8+631.806j,+0.000168871+0.000168835j,+0.000168772+0.000168638j
2005-11-01 18:12:00 PST,+17391.4+727.071j,+17391.4+727.071j,+0.000168873+0.000168837j,+0.000168773+0.000168636j
2005-11-01 18:13:00 PST,+17391.4+727.07j,+17391.4+727.07j,+0.000168873+0.000168837j,+0.000168773+0.000168636j
2005-11-01 18:14:00 PST,+17391.4+727.07j,+17391.4+727.07j,+0.000168873+0.000168837j,+0.000168773+0.000168636j
2005-11-01 18:15:00 PST,+17071.8+631.804j,+17071.8+631.804j,+0.000168871+0.000168835j,+0.000168772+0.000168638j
2005-11-01 18:16:00 PST,+17071.8+631.806j,+17071.8+631.806j,+0.000168871+0.000168835j,+0.000168772+0.000168638j
2005-11-01 18:17:00 PST,+20433.2+1497.13j,+20433.2+1497.13j,+0.00016889+0.000168855j,+0.000168781+0.000168615j
2005-11-01 18:18:00 PST,+20433.2+1497.13j,+20433.2+1497.13j,+0.00016889+0.000168855j,+0.000168781+0.000168615j
2005-11-01 18:19:00 PST,+20433.2+1497.13j,+20433.2+1497.13j,+0.00016889+0.000168855j,+0.000168781+0.000168615j
2005-11-01 18:20:00 PST,+17071.8+631.806j,+17071.8+631.806j,+0.000168871+0.000168835j,+0.000168772+0.000168638j
2005-11-01 18:21:00 PST,+17071.8+631.806j,+17071.8+631.806j,+0.000168871+0.000168835j,+0.000168772+0.000168638j
2005-11-01 18:22:00 PST,+17391.4+727.071j,+17391.4+727.071j,+0.000168873+0.000168837j,+0.000168773+0.000168636j
2005-11-01 18:23:00 PST,+17391.4+727.07j,+17391.4+727.07j,+0.000168873+0.000168837j,+0.000168773+0.000168636j
2005-11-01 18:24:00 PST,+17391.4+727.07j,+17391.4+727.07j,+0.000168873+0.000168837j,+0.000168773+0.000168636j
2005-11-01 18:25:00 PST,+17071.8+631.804j,+17071.8+631.804j,+0.000168871+0.000168835j,+0.000168772+0.000168638j
2005-11-01 18:26:00 PST,+17175.8+632.411j,+17175.8+632.411j,+0.000168872+0.000168835j,+0.000168772+0.000168637j
2005-11-01 18:27:00 PST,+20537.2+1497.86j,+20537.2+1497.86j,+0.000168891+0.000168856j,+0.000168781+0.000168614j
2005-11-01 18:28:00 PST,+8535.61+1367.84j,+8535.61+1367.84j,+0.000168809+0.000168803j,+0.000168772+0.000168698j
2005-11-01 18:29:00 PST,+8535.61+1367.84j,+8535.61+1367.84j,+0.000168809+0.000168803j,+0.000168772+0.000168698j
2005-11-01 18:30:00 PST,+5169.85+516.473j,+5169.85+516.473j,+0.00016879+0.000168782j,+0.000168764+0.000168721j
2005-11-01 18:31:00 PST,+5169.85+516.473j,+5169.85+516.473j,+0.00016879+0.000168782j,+0.000168764+0.000168721j
2005-11-01 18:32:00 PST,+5490.14+610.461j,+5490.14+610.461j,+0.000168792+0.000168785j,+0.000168764+0.000168719j
2005-11-01 18:33:00 PST,+5490.14+610.461j,+5490.14+610.461j,+0.000168792+0.000168785j,+0.000168764+0.000168719j
2005-11-01 18:34:00 PST,+5490.14+610.461j,+5490.14+610.461j,+0.000168792+0.000168785j,+0.000168764+0.000168719j
2005-11-01 18:35:00 PST,+5169.85+516.473j,+5169.85+516.473j,+0.00016879+0.000168782j,+0.000168764+0.000168721j
2005-11-01 18:36:00 PST,+5169.85+516.473j,+5169.85+516.473j,+0.00016879+0.000168782j,+0.000168764+0.000168721j
2005-11-01 18:37:00 PST,+8535.61+1367.84j,+8535.61+1367.84j,+0.000168809+0.000168803j,+0.000168772+0.000168698j
2005-11-01 18:38:00 PST,+8535.61+1367.84j,+8535.61+1367.84j,+0.000168809+0.000168803j,+0.000168772+0.000168698j
2005-11-01 18:39:00 PST,+8430.53+1333j,+8430.53+1333j,+0.000168809+0.000168802j,+0.000168771+0.000168699j
2005-11-01 18:40:00 PST,+5080.8+487.053j,+5080.8+487.053j,+0.000168789+0.000168782j,+0.000168763+0.000168721j
2005-11-01 18:41:00 PST,+5064.79+481.765j,+5064.79+481.764j,+0.000168789+0.000168782j,+0.000168763+0.000168722j
2005-11-01 18:42:00 PST,+5385.09+575.742j,+5385.09+575.741j,+0.000168791+0.000168784j,+0.000168764+0.000168719j
2005-11-01 18:43:00 PST,+5385.09+575.742j,+5385.09+575.741j,+0.000168791+0.000168784j,+0.000168764+0.000168719j
2005-11-01 18:44:00 PST,+5385.09+575.742j,+5385.09+575.741j,+0.000168791+0.000168784j,+0.000168764+0.000168719j
2005-11-01 18:45:00 PST,+5064.79+481.765j,+5064.79+481.765j,+0.000168789+0.000168782j,+0.000168763+0.000168722j
2005-11-01 18:46:00 PST,+5064.79+481.765j,+5064.79+481.764j,+0.000168789+0.000168782j,+0.000168763+0.000168722j
2005-11-01 18:47:00 PST,+8430.53+1333j,+8430.53+1333j,+0.000168809+0.000168802j,+0.000168771+0.000168699j
2005-11-01 18:48:00 PST,+8430.53+1333j,+8430.53+1333j,+0.000168809+0.000168802j,+0.000168771+0.000168699j
2005-11-01 18:49:00 PST,+8430.53+1333j,+8430.53+1333j,+0.000168809+0.000168802j,+0.000168771+0.000168699j
2005-11-01 18:50:00 PST,+5064.79+481.765j,+5064.79+481.764j,+0.000168789+0.000168782j,+0.000168763+0.000168722j
2005-11-01 18:51:00 PST,+5064.79+481.765j,+5064.79+481.764j,+0.000168789+0.000168782j,+0.000168763+0.000168722j
2005-11-01 18:52:00 PST,+5385.09+575.742j,+5385.09+575.741j,+0.000168791+0.000168784j,+0.000168764+0.000168719j
2005-11-01 18:53:00 PST,+5385.09+575.742j,+5385.09+575.741j,+0.000168791+0.000168784j,+0.000168764+0.000168719j
2005-11-01 18:54:00 PST,+5385.09+575.742j,+5385.09+575.741j,+0.000168791+0.000168784j,+0.000168764+0.000168719j
2005-11-01 18:55:00 PST,+5064.79+481.765j,+5064.79+481.765j,+0.000168789+0.000168782j,+0.000168763+0.000168722j
2005-11-01 18:56:00 PST,+5064.79+481.765j,+5064.79+481.764j,+0.000168789+0.000168782j,+0.000168763+0.000168722j
2005-11-01 18:57:00 PST,+8430.53+1333j,+8430.53+1333j,+0.000168809+0.000168802j,+0.000168771+0.000168699j
2005-11-01 18:58:00 PST,+8446.55+1338.31j,+8446.55+1338.31j,+0.000168809+0.000168802j,+0.000168771+0.000168699j
2005-11-01 18:59:00 PST,+8430.53+1333j,+8430.53+1333j,+0.000168809+0.000168802j,+0.000168771+0.000168699j
2005-11-01 19:00:00 PST,+5064.79+481.765j,+5064.79+481.764j,+0.000168789+0.000168782j,+0.000168763+0.000168722j
2005-11-01 19:01:00 PST,+8430.53+1333j,+8430.53+1333j,+0.000168809+0.000168802j,+0.000168771+0.000168699j
2005-11-01 19:02:00 PST,+8430.53+1333j,+8430.53+1333j,+0.000168809+0.000168802j,+0.000168771+0.000168699j
2005-11-01 19:03:00 PST,+8430.53+1333j,+8430.53+1333j,+0.000168809+0.000168802j,+0.000168771+0.000168699j
2005-11-01 19:04:00 PST,+5064.79+481.765j,+5064.79+481.764j,+0.000168789+0.000168782j,+0.000168763+0.000168722j
2005-11-01 19:05:00 PST,+5064.79+481.765j,+5064.79+481.764j,+0.000168789+0.000168782j,+0.000168763+0.000168722j
2005-11-01 19:06:00 PST,+5385.09+575.742j,+5385.09+575.741j,+0.000168791+0.000168784j,+0.000168764+0.000168719j
2005-11-01 19:07:00 PST,+5385.09+575.742j,+5385.09+575.741j,+0.000168791+0.000168784j,+0.000168764+0.000168719j
2005-11-01 19:08:00 PST,+5385.09+575.742j,+5385.09+575.741j,+0.000168791+0.000168784j,+0.000168764+0.000168719j
2005-11-01 19:09:00 PST,+5064.79+481.765j,+5064.79+481.765j,+0.000168789+0.000168782j,+0.000168763+0.000168722j
2005-11-01 19:10:00 PST,+5064.79+481.765j,+5064.79+481.764j,+0.000168789+0.000168782j,+0.000168763+0.000168722j
2005-11-01 19:11:00 PST,+8430.53+1333j,+8430.53+1333j,+0.000168809+0.000168802j,+0.000168771+0.000168699j
2005-11-01 19:12:00 PST,+8430.53+1333j,+8430.53+1333j,+0.000168809+0.000168802j,+0.000168771+0.000168699j
2005-11-01 19:13:00 PST,+8430.53+1333j,+8430.53+1333j,+0.000168809+0.000168802j,+0.000168771+0.000168699j
2005-11-01 19:14:00 PST,+5064.79+481.765j,+5064.79+481.764j,+0.000168789+0.000168782j,+0.000168763+0.000168722j
2005-11-01 19:15:00 PST,+5064.79+481.765j,+5064.79+481.764j,+0.000168789+0.000168782j,+0.000168763+0.000168722j
2005-11-01 19:16:00 PST,+5385.09+575.742j,+5385.09+575.741j,+0.000168791+0.000168784j,+0.000168764+0.000168719j
2005-11-01 19:17:00 PST,+5385.09+575.742j,+5385.09+575.741j,+0.000168791+0.000168784j,+0.000168764+0.000168719j
2005-11-01 19:18:00 PST,+5385.09+575.742j,+5385.09+575.741j,+0.000168791+0.000168784j,+0.000168764+0.000168719j
2005-11-01 19:19:00 PST,+5064.79+481.765j,+5064.79+481.765j,+0.000168789+0.000168782j,+0.000168763+0.000168722j
2005-11-01 19:20:00 PST,+5064.79+481.765j,+5064.79+481.764j,+0.000168789+0.000168782j,+0.000168763+0.000168722j
2005-11-01 19:21:00 PST,+8430.53+1333j,+8430.53+1333j,+0.000168809+0.000168802j,+0.000168771+0.000168699j
2005-11-01 19:22:00 PST,+8430.53+1333j,+8430.53+1333j,+0.000168809+0.000168802j,+0.000168771+0.000168699j
2005-11-01 19:23:00 PST,+8430.53+1333j,+8430.53+1333j,+0.000168809+0.000168802j,+0.000168771+0.000168699j
2005-11-01 19:24:00 PST,+5169.85+516.473j,+5169.85+516.473j,+0.00016879+0.000168782j,+0.000168764+0.000168721j
2005-11-01 19:25:00 PST,+5169.85+516.473j,+5169.85+516.473j,+0.00016879+0.000168782j,+0.000168764+0.000168721j
2005-11-01 19:26:00 PST,+5498.14+610.475j,+5498.14+610.475j,+0.000168792+0.000168785j,+0.000168764+0.000168719j
2005-11-01 19:27:00 PST,+5498.14+610.475j,+5498.14+610.475j,+0.000168792+0.000168785j,+0.000168764+0.000168719j
2005-11-01 19:28:00 PST,+5508.15+615.341j,+5508.15+615.341j,+0.000168792+0.000168785j,+0.000168764+0.000168719j
2005-11-01 19:29:00 PST,+5187.86+521.351j,+5187.86+521.35j,+0.00016879+0.000168783j,+0.000168764+0.000168721j
2005-11-01 19:30:00 PST,+5508.15+615.341j,+5508.15+615.341j,+0.000168792+0.000168785j,+0.000168764+0.000168719j
2005-11-01 19:31:00 PST,+5508.15+615.341j,+5508.15+615.341j,+0.000168792+0.000168785j,+0.000168764+0.000168719j
2005-11-01 19:32:00 PST,+5508.15+615.341j,+5508.15+615.341j,+0.000168792+0.000168785j,+0.000168764+0.000168719j
2005-11-01 19:33:00 PST,+5187.86+521.351j,+5187.86+521.35j,+0.00016879+0.000168783j,+0.000168764+0.000168721j
2005-11-01 19:34:00 PST,+5187.86+521.351j,+5187.86+521.35j,+0.00016879+0.000168783j,+0.000168764+0.000168721j
2005-11-01 19:35:00 PST,+8553.63+1372.74j,+8553.63+1372.74j,+0.000168809+0.000168803j,+0.000168772+0.000168698j
2005-11-01 19:36:00 PST,+8553.63+1372.74j,+8553.63+1372.74j,+0.000168809+0.000168803j,+0.000168772+0.000168698j
2005-11-01 19:37:00 PST,+8553.63+1372.74j,+8553.63+1372.74j,+0.000168809+0.000168803j,+0.000168772+0.000168698j
2005-11-01 19:38:00 PST,+5187.86+521.351j,+5187.86+521.35j,+0.00016879+0.000168783j,+0.000168764+0.000168721j
2005-11-01 19:39:00 PST,+5187.86+521.351j,+5187.86+521.35j,+0.00016879+0.000168783j,+0.000168764+0.000168721j
2005-11-01 19:40:00 PST,+5508.15+615.341j,+5508.15+615.341j,+0.000168792+0.000168785j,+0.000168764+0.000168719j
2005-11-01 19:41:00 PST,+5508.15+615.341j,+5508.15+615.341j,+0.000168792+0.000168785j,+0.000168764+0.000168719j
2005-11-01 19:42:00 PST,+5508.15+615.341j,+5508.15+615.341j,+0.000168792+0.000168785j,+0.000168764+0.000168719j
2005-11-01 19:43:00 PST,+5187.86+521.351j,+5187.86+521.35j,+0.00016879+0.000168783j,+0.000168764+0.000168721j
2005-11-01 19:44:00 PST,+5187.86+521.351j,+5187.86+521.35j,+0.00016879+0.000168783j,+0.000168764+0.000168721j
2005-11-01 19:45:00 PST,+8569.64+1378.05j,+8569.64+1378.05j,+0.000168809+0.000168803j,+0.000168772+0.000168698j
2005-11-01 19:46:00 PST,+8553.63+1372.74j,+8553.63+1372.74j,+0.000168809+0.000168803j,+0.000168772+0.000168698j
2005-11-01 19:47:00 PST,+8553.63+1372.74j,+8553.63+1372.74j,+0.000168809+0.000168803j,+0.000168772+0.000168698j
2005-11-01 19:48:00 PST,+5187.86+521.351j,+5187.86+521.35j,+0.00016879+0.000168783j,+0.000168764+0.000168721j
2005-11-01 19:49:00 PST,+5187.86+521.351j,+5187.86+521.35j,+0.00016879+0.000168783j,+0.000168764+0.000168721j
2005-11-01 19:50:00 PST,+5508.15+615.341j,+5508.15+615.341j,+0.000168792+0.000168785j,+0.000168764+0.000168719j
2005-11-01 19:51:00 PST,+5508.15+615.341j,+5508.15+615.341j,+0.000168792+0.000168785j,+0.000168764+0.000168719j
2005-11-01 19:52:00 PST,+5508.15+615.341j,+5508.15+615.341j,+0.000168792+0.000168785j,+0.000168764+0.000168719j
2005-11-01 19:53:00 PST,+5187.86+521.351j,+5187.86+521.35j,+0.00016879+0.000168783j,+0.000168764+0.000168721j
2005-11-01 19:54:00 PST,+5187.86+521.351j,+5187.86+521.35j,+0.00016879+0.000168783j,+0.000168764+0.000168721j
2005-11-01 19:55:00 PST,+8553.63+1372.74j,+8553.63+1372.74j,+0.000168809+0.000168803j,+0.000168772+0.000168698j
2005-11-01 19:56:00 PST,+8553.63+1372.74j,+8553.63+1372.74j,+0.000168809+0.000168803j,+0.000168772+0.000168698j
2005-11-01 19:57:00 PST,+8553.63+1372.74j,+8553.63+1372.74j,+0.000168809+0.000168803j,+0.000168772+0.000168698j
2005-11-01 19:58:00 PST,+5187.86+521.351j,+5187.86+521.35j,+0.00016879+0.000168783j,+0.000168764+0.000168721j
2005-11-01 19:59:00 PST,+5098.81+491.931j,+5098.81+491.93j,+0.000168789+0.000168782j,+0.000168763+0.000168721j
2005-11-01 20:00:00 PST,+5419.1+585.911j,+5419.1+585.911j,+0.000168791+0.000168784j,+0.000168764+0.000168719j
2005-11-01 20:01:00 PST,+5403.1+580.621j,+5403.1+580.62j,+0.000168791+0.000168784j,+0.000168764+0.000168719j
2005-11-01 20:02:00 PST,+5423.34+580.659j,+5423.34+580.659j,+0.000168791+0.000168784j,+0.000168764+0.000168719j
