# file...... TM_1_T_1_AS_632_measured_energy.csv
# date...... Fri Nov 02 09:25:38 2018
# user...... arnav
# host...... (null)
# trigger... (none)
# interval.. 600
# limit..... 0
# timestamp,TM_1_T_1_AS_632:measured_real_energy
2005-11-01 10:10:00 PST,+18861.1
2005-11-01 10:20:00 PST,+19031.6
2005-11-01 10:30:00 PST,+19206.8
2005-11-01 10:40:00 PST,+19385.8
2005-11-01 10:50:00 PST,+19564.8
2005-11-01 11:00:00 PST,+19744.6
2005-11-01 11:10:00 PST,+21717.4
2005-11-01 11:20:00 PST,+23900.2
2005-11-01 11:30:00 PST,+25677.7
2005-11-01 11:40:00 PST,+27854.5
2005-11-01 11:50:00 PST,+29430.2
2005-11-01 12:00:00 PST,+29603.8
2005-11-01 12:10:00 PST,+29776.8
2005-11-01 12:20:00 PST,+29949.8
2005-11-01 12:30:00 PST,+30279.9
2005-11-01 12:40:00 PST,+30447.1
2005-11-01 12:50:00 PST,+30614.4
2005-11-01 13:00:00 PST,+30781.4
2005-11-01 13:10:00 PST,+31771.3
2005-11-01 13:20:00 PST,+33959.8
2005-11-01 13:30:00 PST,+35132.3
2005-11-01 13:40:00 PST,+35275.8
2005-11-01 13:50:00 PST,+35419.3
2005-11-01 14:00:00 PST,+35563.8
2005-11-01 14:10:00 PST,+35707.3
2005-11-01 14:20:00 PST,+37191.3
2005-11-01 14:30:00 PST,+39373.6
2005-11-01 14:40:00 PST,+40545.3
2005-11-01 14:50:00 PST,+40702.8
2005-11-01 15:00:00 PST,+40846.6
2005-11-01 15:10:00 PST,+42015.1
2005-11-01 15:20:00 PST,+44208.1
2005-11-01 15:30:00 PST,+45258.5
2005-11-01 15:40:00 PST,+45494.8
2005-11-01 15:50:00 PST,+45731.1
2005-11-01 16:00:00 PST,+45981.6
2005-11-01 16:10:00 PST,+47182.6
2005-11-01 16:20:00 PST,+49391.1
2005-11-01 16:30:00 PST,+50383
2005-11-01 16:40:00 PST,+50969.2
2005-11-01 16:50:00 PST,+51515.8
2005-11-01 17:00:00 PST,+52077.2
2005-11-01 17:10:00 PST,+52623.5
2005-11-01 17:20:00 PST,+53184.2
2005-11-01 17:30:00 PST,+53748.8
2005-11-01 17:40:00 PST,+55245.8
2005-11-01 17:50:00 PST,+56614.3
2005-11-01 18:00:00 PST,+57980.2
2005-11-01 18:10:00 PST,+59345.2
2005-11-01 18:20:00 PST,+60710.3
2005-11-01 18:30:00 PST,+62093.6
2005-11-01 18:40:00 PST,+63515.4
2005-11-01 18:50:00 PST,+64937
2005-11-01 19:00:00 PST,+66358.8
2005-11-01 19:10:00 PST,+67780.4
2005-11-01 19:20:00 PST,+69201.9
2005-11-01 19:30:00 PST,+70624.3
2005-11-01 19:40:00 PST,+72048.9
2005-11-01 19:50:00 PST,+73473.5
2005-11-01 20:00:00 PST,+74898
2005-11-01 20:10:00 PST,+76316.5
2005-11-01 20:20:00 PST,+78343.3
2005-11-01 20:30:00 PST,+81926.3
2005-11-01 20:40:00 PST,+84538.7
2005-11-01 20:50:00 PST,+85939.8
2005-11-01 21:00:00 PST,+87356.4
2005-11-01 21:10:00 PST,+89192.9
2005-11-01 21:20:00 PST,+92866.3
2005-11-01 21:30:00 PST,+95822.5
2005-11-01 21:40:00 PST,+97541.1
2005-11-01 21:50:00 PST,+99260.4
2005-11-01 22:00:00 PST,+100981
2005-11-01 22:10:00 PST,+102110
2005-11-01 22:20:00 PST,+102583
2005-11-01 22:30:00 PST,+102910
2005-11-01 22:40:00 PST,+103206
2005-11-01 22:50:00 PST,+103496
2005-11-01 23:00:00 PST,+103774
2005-11-01 23:10:00 PST,+104052
2005-11-01 23:20:00 PST,+104358
2005-11-01 23:30:00 PST,+104700
2005-11-01 23:40:00 PST,+105002
2005-11-01 23:50:00 PST,+105405
